danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,mood 
0.9,0.622,1,-3.283,1,0.0595,0.00249,0,0.093,0.855,140.038,195643,4,1
0.802,0.623,7,-6.487,1,0.115,0.00171,4.79e-06,0.626,0.134,164.182,134634,4,1
0.75,0.769,1,-3.678,1,0.255,0.094,0,0.447,0.177,75.687,231369,4,1
0.813,0.453,1,-6.941,1,0.338,0.0933,0,0.14,0.191,161.997,208027,4,1
0.78,0.73,9,-5.423,0,0.0497,0.0768,0,0.131,0.512,160.03,173800,4,1
0.406,0.661,8,-5.142,1,0.311,0.173,0,0.101,0.335,180.206,244613,3,1
0.881,0.546,2,-7.566,1,0.12,0.00296,4.72e-06,0.226,0.276,140.032,231231,4,1
0.467,0.358,1,-10.847,1,0.0497,0.125,3.73e-05,0.111,0.166,136.02,314632,4,1
0.828,0.55,5,-9.158,1,0.252,0.000377,0.0016,0.133,0.25,160.016,180000,4,1
0.748,0.571,11,-7.916,1,0.478,0.38,0,0.534,0.553,172.105,181933,4,1
0.567,0.693,6,-7.075,0,0.437,0.0277,0,0.0891,0.292,130.363,280173,4,1
0.503,0.752,10,-5.92,0,0.388,0.0802,0,0.282,0.304,134.772,225864,4,1
0.901,0.509,8,-6.777,0,0.492,0.842,0,0.0531,0.544,129.924,207813,4,1
0.84,0.411,6,-8.24,0,0.212,0.308,0.0034,0.138,0.155,140.013,207987,4,1
0.729,0.672,7,-6.749,1,0.282,0.0265,0,0.244,0.595,159.903,171333,4,1
0.637,0.521,1,-7.437,1,0.11,0.337,0.00786,0.33,0.0781,139.963,199747,4,1
0.793,0.607,4,-6.488,0,0.082,0.218,4.95e-06,0.348,0.15,140.992,194240,4,1
0.459,0.623,1,-4.45,1,0.0489,0.352,0,0.131,0.205,126.018,351253,4,1
0.54,0.698,2,-6.292,1,0.118,0.00356,0.000299,0.385,0.218,105.389,174054,5,1
0.744,0.7,8,-5.353,1,0.358,0.0972,0,0.111,0.466,153.894,205893,4,1
0.728,0.667,1,-7.335,1,0.0982,0.0164,2.11e-05,0.126,0.366,159.969,192187,4,1
0.777,0.765,8,-5.147,1,0.297,0.27,1e-06,0.114,0.424,145.897,264000,4,1
0.695,0.777,6,-2.452,0,0.0817,0.0661,0,0.874,0.36,135.01,334253,4,1
0.676,0.43,1,-9.533,1,0.525,0.00199,2.46e-06,0.08,0.116,145.802,220427,4,1
0.902,0.704,11,-4.642,1,0.173,0.0787,0,0.131,0.182,126.053,305136,4,1
0.716,0.647,1,-4.008,1,0.0345,0.119,1.38e-05,0.121,0.156,131.04,263817,4,1
0.858,0.481,1,-8.096,0,0.26,0.276,0.00075,0.42,0.402,130.034,167080,4,1
0.793,0.485,1,-8.742,1,0.206,0.543,0,0.115,0.539,127.072,146467,4,1
0.679,0.684,6,-8.559,1,0.278,0.0527,0.000895,0.177,0.755,151.748,221840,4,1
0.836,0.439,0,-9.628,1,0.148,0.0237,0,0.617,0.241,133.937,189853,3,1
0.789,0.608,7,-8.288,1,0.189,0.0244,0,0.368,0.271,129.958,209413,4,1
0.711,0.663,11,-5.805,1,0.142,0.03,0,0.123,0.214,121.112,251195,4,1
0.788,0.516,1,-6.807,0,0.219,0.1,0,0.129,0.235,81.497,222400,4,1
0.891,0.491,8,-8.874,1,0.118,0.339,0,0.296,0.806,133.984,358507,4,1
0.826,0.644,1,-3.032,1,0.0465,0.0351,2.94e-06,0.335,0.229,133.08,193173,4,1
0.881,0.496,1,-6.897,0,0.0592,0.0105,0.00168,0.315,0.216,130.965,223733,4,1
0.755,0.629,0,-8.284,1,0.312,0.32,0,0.126,0.591,143.083,188853,4,1
0.618,0.61,9,-7.812,0,0.39,0.332,0,0.108,0.529,126.016,162493,4,1
0.856,0.548,8,-6.658,1,0.205,0.0977,0,0.115,0.312,130.063,199987,4,1
0.732,0.772,2,-6.142,0,0.267,0.194,1.54e-06,0.242,0.493,123.009,230920,4,1
0.776,0.675,8,-6.224,0,0.266,0.00196,0,0.227,0.271,131.984,217707,4,1
0.789,0.801,10,-4.552,0,0.048,0.0052,0.273,0.129,0.281,153.998,172040,4,1
0.771,0.666,11,-6.416,0,0.262,0.106,6.94e-05,0.591,0.507,156.079,174707,4,1
0.947,0.531,6,-7.505,0,0.105,0.0466,0,0.253,0.204,120.994,218331,4,1
0.822,0.597,10,-9.846,0,0.174,0.213,0.0528,0.16,0.37,137.018,265326,4,1
0.618,0.727,3,-7.224,0,0.208,0.0312,0,0.196,0.401,164.992,180520,4,1
0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837,4,1
0.758,0.616,2,-3.471,1,0.311,0.503,0,0.103,0.494,165.906,176488,4,1
0.396,0.554,0,-5.048,1,0.0488,0.222,0,0.612,0.17,117.384,272501,4,1
0.739,0.621,11,-6.929,0,0.238,0.049,0.00369,0.0718,0.462,85.969,205533,4,1
0.504,0.482,1,-9.37,1,0.0298,0.409,0.0041,0.0926,0.098,81.031,204959,4,1
0.621,0.644,1,-5.845,0,0.0381,0.00333,5.95e-06,0.0993,0.479,132.923,215440,4,1
0.537,0.629,6,-7.215,1,0.187,0.341,0,0.0898,0.43,93.573,197227,4,1
0.73,0.355,10,-9.13,0,0.036,0.154,0.00155,0.117,0.559,142.143,202653,4,1
0.689,0.412,7,-7.523,0,0.0301,0.488,0.00016,0.0659,0.537,126.754,184060,4,1
0.498,0.104,1,-14.08,0,0.0621,0.979,7.86e-05,0.0895,0.205,124.001,199931,3,1
0.533,0.16,8,-14.947,0,0.0676,0.913,0,0.113,0.328,134.853,183243,4,1
0.895,0.483,5,-4.709,0,0.0881,0.565,0.0137,0.0737,0.52,98.057,149450,4,1
0.721,0.704,6,-6.364,1,0.0606,0.176,3.71e-06,0.143,0.735,125.004,158206,4,1
0.616,0.315,6,-11.982,1,0.0429,0.475,0.0948,0.112,0.0956,104.026,189435,4,1
0.37,0.428,11,-8.019,0,0.0296,0.231,0.000158,0.114,0.261,69.271,297694,4,1
0.359,0.591,7,-9.382,0,0.0399,0.135,0.000308,0.298,0.204,157.085,190297,5,1
0.709,0.602,8,-7.613,0,0.029,0.88,2.54e-05,0.165,0.624,103.042,192089,4,1
0.574,0.523,0,-7.599,0,0.0342,0.0164,0.00265,0.0518,0.345,173.993,191840,3,1
0.668,0.943,10,-4.179,0,0.292,0.26,0,0.164,0.247,87.479,183542,4,1
0.494,0.748,7,-5.879,1,0.0383,0.275,2.41e-06,0.309,0.484,147.858,236039,4,1
0.644,0.496,7,-12.473,1,0.108,0.0719,2.61e-05,0.232,0.324,112.04,205714,4,1
0.734,0.724,7,-6.935,0,0.165,0.0387,0.000772,0.303,0.501,101.967,203427,4,1
0.541,0.483,1,-10.675,0,0.0514,0.351,0.4,0.111,0.641,80.73,199490,4,1
0.95,0.491,2,-7.496,0,0.0725,0.159,0.000282,0.0568,0.627,125.014,226563,4,1
0.576,0.734,0,-6.38,0,0.158,0.228,4.8e-06,0.141,0.48,98.837,244686,4,1
0.713,0.824,0,-5.585,1,0.0836,0.0909,0.0411,0.318,0.398,113.014,250548,4,1
0.849,0.311,5,-9.619,1,0.221,0.0766,0.00352,0.111,0.423,98.983,130067,4,1
0.649,0.535,6,-12.017,0,0.224,0.385,0.000422,0.12,0.843,84.466,142500,4,1
0.753,0.336,9,-7.942,1,0.126,0.629,0.000149,0.119,0.37,83.94,186739,4,1
0.756,0.633,0,-7.884,1,0.136,0.201,0.165,0.184,0.415,118.99,199600,4,1
0.975,0.474,9,-7.162,0,0.131,0.0174,0.00886,0.142,0.856,115.014,225915,4,1
0.304,0.305,2,-11.935,0,0.0542,0.83,0.0454,0.0847,0.219,175.214,308027,3,1
0.499,0.472,6,-8.03,0,0.0274,0.19,0.0436,0.106,0.361,130.182,238173,4,1
0.649,0.391,8,-7.813,0,0.03,0.711,0,0.236,0.411,80.054,193283,4,1
0.794,0.534,8,-6.47,0,0.131,0.885,5.18e-05,0.314,0.547,91.871,162377,4,1
0.741,0.559,5,-8.607,0,0.0793,0.0482,0,0.134,0.427,97.913,167855,4,1
0.569,0.802,11,-6.882,0,0.0595,0.114,0.000215,0.132,0.188,137.012,178382,4,1
0.832,0.477,1,-7.714,1,0.0733,0.493,9.29e-06,0.104,0.443,98.988,201582,4,1
0.716,0.515,11,-9.651,0,0.0305,0.618,0.257,0.136,0.383,99.284,158726,4,1
0.487,0.508,10,-8.876,0,0.23,0.57,1.64e-06,0.103,0.227,98.027,193605,4,1
0.622,0.967,4,-4.349,0,0.183,0.00974,0.128,0.0611,0.356,180.127,230388,4,1
0.534,0.698,3,-7.322,1,0.0331,0.0464,9.23e-05,0.0904,0.626,125.994,178971,4,1
0.694,0.913,0,-3.148,1,0.0392,0.00616,0.00558,0.0646,0.39,124.007,201888,4,1
0.614,0.287,1,-12.635,1,0.0487,0.83,0,0.0947,0.268,115.109,194768,4,1
0.471,0.629,0,-6.255,1,0.24,0.13,0.000516,0.169,0.556,94.992,204632,4,1
0.493,0.807,5,-5.762,1,0.0291,0.0057,5.73e-06,0.308,0.408,100.246,234347,4,1
0.381,0.419,9,-10.626,0,0.0517,0.673,0.000186,0.103,0.438,75.988,212715,4,1
0.663,0.549,9,-6.088,0,0.0289,0.594,0,0.0942,0.141,115.889,198147,4,1
0.712,0.61,3,-9.07,0,0.0482,0.285,1.19e-05,0.118,0.833,127.931,206136,4,1
0.565,0.931,2,-4.411,1,0.038,0.00329,0.131,0.153,0.523,115.039,238373,4,1
0.717,0.582,7,-8.121,1,0.0788,0.014,0.000609,0.148,0.585,93.988,195484,4,1
0.641,0.717,4,-6.642,0,0.0406,0.22,0.0251,0.138,0.343,85.007,172235,4,1
0.562,0.612,1,-5.204,0,0.0726,0.132,1.28e-06,0.189,0.215,91.655,182053,4,1
0.68,0.857,10,-3.607,1,0.0626,0.0133,4.06e-05,0.103,0.895,148.001,200947,4,1
0.798,0.56,1,-6.574,1,0.0469,0.317,0.000292,0.133,0.571,106.971,256053,4,1
0.506,0.741,1,-4.724,1,0.0349,0.0268,2.67e-05,0.121,0.236,94.042,248777,4,1
0.647,0.629,5,-6.974,0,0.109,0.0891,0,0.226,0.282,119.947,219999,4,1
0.603,0.708,6,-8.073,1,0.0398,0.145,0.289,0.437,0.809,147.982,275315,4,1
0.791,0.669,5,-6.662,0,0.0299,0.272,0.000332,0.424,0.843,117.937,198462,4,1
0.552,0.728,4,-10.392,1,0.207,0.727,0.0608,0.212,0.32,180.064,186996,4,1
0.716,0.538,1,-8.562,1,0.0452,0.00224,0.692,0.0847,0.113,119.98,207400,4,1
0.625,0.576,8,-5.812,1,0.036,0.217,2.85e-06,0.0897,0.297,121.915,218306,4,1
0.124,0.0924,11,-31.726,1,0.0412,0.996,0.848,0.0935,0.135,205.999,110880,5,0
0.508,0.134,1,-21.304,1,0.0328,0.984,0.96,0.0952,0.36,104.452,146000,4,0
0.208,0.134,3,-18.42,1,0.0337,0.992,0.934,0.132,0.126,170.241,202547,4,0
0.481,0.256,5,-14.291,0,0.0284,0.727,0.816,0.114,0.0383,104.112,253061,3,0
0.358,0.232,6,-13.803,0,0.038,0.956,0.896,0.106,0.0742,121.937,229853,4,0
0.759,0.125,7,-17.098,1,0.0472,0.963,0.931,0.111,0.0399,120.052,199735,4,0
0.28,0.136,2,-16.649,1,0.0429,0.907,0.585,0.0937,0.393,177.332,324413,3,0
0.516,0.0971,5,-20.081,1,0.0559,0.974,0.951,0.108,0.46,107.037,55213,4,0
0.539,0.0511,3,-16.503,1,0.0588,0.989,0.928,0.127,0.135,179.994,274493,4,0
0.849,0.187,0,-13.182,1,0.0642,0.942,0.881,0.0861,0.218,119.989,103333,4,0
0.396,0.661,7,-13.296,1,0.0373,0.607,0.829,0.0932,0.631,164.987,136440,5,0
0.455,0.12,5,-17.811,0,0.0317,0.995,0.951,0.11,0.341,72.345,135090,4,0
0.812,0.0815,11,-20.883,0,0.0594,0.938,0.156,0.0896,0.147,62.015,139319,3,0
0.574,0.0577,3,-22.165,0,0.0393,0.991,0.912,0.111,0.0849,140.994,160160,3,0
0.581,0.14,5,-23.095,1,0.214,0.971,0.955,0.109,0.248,183.773,50015,4,0
0.406,0.0766,5,-18.95,1,0.0431,0.857,0.959,0.113,0.106,115.495,89547,3,0
0.407,0.187,8,-16.436,0,0.044,0.964,0.925,0.108,0.0705,117.264,148245,5,0
0.312,0.211,11,-14.883,1,0.0342,0.993,0.84,0.111,0.158,100.078,197032,4,0
0.333,0.0703,0,-24.901,1,0.0432,0.991,0.856,0.0503,0.0829,132.92,345800,4,0
0.494,0.0345,4,-19.24,0,0.0374,0.985,0.952,0.223,0.192,70.907,124590,4,0
0.399,0.233,0,-15.423,1,0.0427,0.992,0.755,0.156,0.253,134.294,128214,3,0
0.406,0.104,8,-20.798,1,0.031,0.954,0.932,0.2,0.167,131.387,271374,4,0
0.701,0.187,0,-21.138,0,0.0381,0.988,0.898,0.0887,0.265,132.189,125682,3,0
0.235,0.111,4,-21.701,1,0.0323,0.987,0.949,0.122,0.104,167.205,135668,5,0
0.406,0.0128,9,-30.625,0,0.0381,0.996,0.865,0.0752,0.497,68.648,105986,4,0
0.192,0.0228,10,-24.125,0,0.0465,0.987,0.924,0.108,0.0684,67.743,163960,4,0
0.421,0.0757,6,-20.347,0,0.0496,0.993,0.935,0.12,0.0851,120.209,144454,4,0
0.365,0.362,1,-16.292,0,0.0275,0.963,0.953,0.113,0.108,93.053,123160,4,0
0.363,0.131,5,-19.711,0,0.0598,0.991,0.903,0.124,0.294,70.784,177000,4,0
0.705,0.121,7,-15.884,0,0.0774,0.993,0.918,0.156,0.374,120.056,145642,3,0
0.321,0.111,8,-22.258,0,0.0348,0.992,0.927,0.101,0.172,61.224,159163,4,0
0.637,0.232,4,-15.109,0,0.0277,0.992,0.904,0.11,0.307,99.975,293800,4,0
0.277,0.129,5,-23.857,1,0.0607,0.993,0.909,0.175,0.27,118.425,198827,4,0
0.542,0.0501,2,-17.623,1,0.0328,0.954,0.891,0.0912,0.0634,110.739,139876,4,0
0.264,0.00465,9,-27.945,0,0.0546,0.993,0.936,0.0893,0.162,66.537,278966,4,0
0.678,0.0777,9,-21.987,1,0.0598,0.993,0.928,0.098,0.192,130.033,114462,4,0
0.537,0.0332,2,-18.741,1,0.0478,0.992,0.941,0.095,0.279,165.064,113400,3,0
0.298,0.0366,8,-29.701,1,0.0465,0.994,0.938,0.109,0.282,72.209,131988,4,0
0.562,0.00212,7,-30.579,1,0.0787,0.995,0.969,0.175,0.368,64.406,161143,4,0
0.431,0.294,7,-13.928,1,0.0269,0.882,0.901,0.111,0.193,88.085,127640,4,0
0.423,0.00107,3,-35.389,1,0.0626,0.996,0.968,0.112,0.634,62.528,128250,4,0
0.424,0.00528,7,-31.853,1,0.0453,0.99,0.943,0.0746,0.179,82.394,160625,4,0
0.731,0.482,0,-10.771,1,0.0291,0.796,0.945,0.0788,0.225,125.999,284286,4,0
0.55,0.327,1,-22.131,1,0.0441,0.516,0.819,0.115,0.713,121.806,106286,4,0
0.828,0.372,1,-10.967,0,0.0909,0.672,0.877,0.109,0.569,121.027,183967,4,0
0.491,0.277,2,-13.272,1,0.0383,0.96,0.857,0.112,0.126,158.655,189381,4,0
0.648,0.399,4,-13.197,1,0.0418,0.656,0.798,0.0901,0.151,84.064,156360,4,0
0.475,0.327,8,-12.623,0,0.0675,0.901,0.918,0.105,0.137,113.307,194182,3,0
0.606,0.232,7,-18.124,1,0.0929,0.86,0.812,0.117,0.641,177.822,142252,4,0
0.702,0.0466,11,-22.9,1,0.0676,0.994,0.97,0.091,0.132,132.039,180419,4,0
0.285,0.0227,2,-27.431,1,0.0556,0.98,0.146,0.117,0.206,79.856,146019,4,0
0.366,0.493,10,-7.414,1,0.0503,0.736,0.000457,0.106,0.306,116.031,147427,4,0
0.705,0.258,1,-11.161,1,0.0363,0.921,0.943,0.127,0.239,101.967,217417,4,0
0.505,0.029,6,-22.933,1,0.041,0.989,0.895,0.0989,0.114,66.014,253567,4,0
0.79,0.569,8,-6.117,0,0.0554,0.812,0.899,0.0975,0.435,122.04,230000,4,0
0.375,0.414,1,-7.26,1,0.0476,0.959,0.898,0.102,0.376,84.793,213109,4,0
0.671,0.46,9,-13.887,0,0.0489,0.995,0.951,0.129,0.775,112.003,242473,4,0
0.257,0.474,9,-10.698,0,0.0352,0.957,0.856,0.125,0.241,93.589,252187,4,0
0.478,0.296,9,-14.341,0,0.0513,0.922,0.854,0.112,0.253,135.318,170630,4,0
0.497,0.174,11,-14.468,0,0.0332,0.987,0.917,0.147,0.128,115.485,223478,4,0
0.257,0.0317,8,-23.03,1,0.0424,0.989,0.944,0.16,0.268,205.506,192727,4,0
0.746,0.126,7,-13.982,1,0.0488,0.895,0.427,0.0947,0.448,106.825,243960,4,0
0.233,0.3,2,-15.242,0,0.035,0.937,0.896,0.105,0.034,170.816,232160,4,0
0.438,0.52,1,-9.908,1,0.0412,0.973,0.88,0.115,0.192,133.038,275628,4,0
0.526,0.246,9,-23.915,1,0.0436,0.989,0.901,0.0972,0.191,99.977,272363,4,0
0.717,0.518,1,-6.539,1,0.0447,0.942,0.85,0.139,0.627,143.779,221751,4,0
0.657,0.323,5,-17.188,0,0.0453,0.959,0.776,0.11,0.301,137.0,244020,4,0
0.736,0.534,1,-7.926,0,0.0705,0.981,0.866,0.198,0.696,119.95,190573,4,0
0.753,0.327,5,-14.524,1,0.0672,0.939,0.822,0.0829,0.552,139.987,242520,4,0
0.425,0.226,5,-16.979,1,0.0412,0.98,0.915,0.0961,0.0663,125.398,232229,4,0
0.761,0.469,8,-7.674,1,0.0558,0.909,0.864,0.13,0.554,130.076,242505,4,0
0.886,0.43,0,-12.156,1,0.118,0.128,0.879,0.0604,0.378,122.999,203522,4,0
0.543,0.148,5,-17.457,1,0.0693,0.833,0.881,0.11,0.421,134.084,60387,4,0
0.256,0.395,8,-12.036,1,0.054,0.983,0.872,0.174,0.151,178.171,260551,3,0
0.119,0.594,5,-9.736,0,0.0565,0.934,0.91,0.105,0.147,84.566,304227,4,0
0.537,0.514,11,-6.247,0,0.0524,0.323,0.000113,0.0869,0.462,136.545,167868,4,0
0.738,0.547,5,-8.592,1,0.0468,0.911,0.89,0.112,0.22,110.015,209925,4,0
0.712,0.481,11,-12.396,1,0.0938,0.799,0.83,0.0835,0.747,174.961,192836,4,0
0.401,0.0652,9,-22.219,1,0.0476,0.993,0.917,0.103,0.157,199.585,260576,4,0
0.603,0.0945,5,-19.221,1,0.0366,0.968,0.927,0.114,0.0727,71.972,234543,5,0
0.569,0.211,7,-13.589,1,0.0316,0.846,0.891,0.107,0.175,147.865,210860,4,0
0.532,0.415,5,-14.672,1,0.0296,0.501,0.922,0.105,0.266,141.827,211952,4,0
0.642,0.281,9,-12.216,0,0.0569,0.927,0.87,0.0952,0.275,171.883,206234,4,0
0.657,0.399,7,-11.974,1,0.0407,0.792,0.913,0.151,0.726,113.973,264720,4,0
0.23,0.217,10,-13.464,1,0.0386,0.989,0.892,0.0844,0.156,157.084,275973,3,0
0.557,0.441,11,-8.27,1,0.0393,0.498,0.797,0.141,0.37,154.115,249130,4,0
0.759,0.253,5,-15.709,0,0.0507,0.985,0.887,0.112,0.266,98.984,148760,4,0
0.654,0.593,4,-6.529,1,0.0482,0.761,0.883,0.0843,0.483,97.006,216921,4,0
0.57,0.486,8,-9.283,0,0.0474,0.542,0.588,0.116,0.656,76.968,195784,4,0
0.75,0.31,5,-12.534,1,0.0658,0.887,0.907,0.128,0.218,133.921,232548,4,0
0.531,0.424,0,-4.393,0,0.0303,0.522,0.891,0.158,0.0919,76.072,205411,4,0
0.491,0.239,8,-13.648,1,0.0352,0.904,2.33e-05,0.0823,0.198,125.865,281428,4,0
0.475,0.0703,0,-22.699,0,0.0465,0.961,0.891,0.13,0.497,153.597,147067,4,0
0.796,0.415,9,-13.755,0,0.0508,0.436,0.797,0.108,0.572,120.999,215719,4,0
0.554,0.312,8,-16.227,1,0.0477,0.986,0.927,0.112,0.169,78.998,291424,4,0
0.497,0.857,4,-5.525,0,0.0564,0.157,0.936,0.1,0.166,115.989,247600,4,0
0.517,0.493,2,-8.917,1,0.028,0.173,0.541,0.107,0.366,120.882,207987,4,0
0.717,0.0765,11,-12.299,1,0.0651,0.983,0.933,0.141,0.107,132.076,239940,4,0
0.685,0.608,4,-7.36,1,0.0627,0.024,0.838,0.0815,0.606,168.367,338560,4,0
0.237,0.317,6,-15.322,1,0.0391,0.87,0.939,0.11,0.204,111.312,268040,4,0
0.747,0.167,1,-16.378,1,0.0656,0.949,0.824,0.108,0.107,77.926,239960,4,0
0.427,0.266,9,-12.726,1,0.0302,0.609,0.438,0.0982,0.141,79.777,245227,4,0
0.252,0.262,5,-14.57,1,0.0362,0.904,0.934,0.0902,0.499,182.482,207347,4,0
0.181,0.383,8,-10.335,0,0.0334,0.908,0.929,0.125,0.241,75.994,241974,4,0
0.272,0.18,7,-17.314,1,0.0368,0.952,0.912,0.115,0.289,101.115,133659,4,0
0.602,0.667,8,-7.55,1,0.0317,0.809,0.892,0.109,0.489,140.038,241840,4,0
0.294,0.416,7,-8.243,1,0.0274,0.45,0.439,0.115,0.206,76.472,310867,3,0
0.486,0.359,4,-11.556,1,0.0337,0.253,0.413,0.166,0.241,134.214,229027,4,0
0.48,0.396,2,-8.567,1,0.0319,0.857,0.901,0.114,0.124,119.95,234500,4,0
0.363,0.625,7,-7.518,1,0.0809,0.235,0.82,0.63,0.209,148.967,247413,4,0
0.38,0.406,5,-6.761,1,0.0403,0.88,0,0.0951,0.202,136.579,217366,4,0
0.443,0.369,9,-9.514,1,0.0441,0.969,0.277,0.638,0.0989,174.107,208212,3,0
0.61,0.412,3,-11.57,1,0.0259,0.888,0.139,0.108,0.397,76.605,217853,4,0
0.546,0.311,1,-10.396,1,0.0288,0.818,1.65e-05,0.107,0.246,147.464,260533,4,0
0.674,0.374,0,-9.099,0,0.0256,0.811,0.00111,0.107,0.183,84.014,295493,3,0
0.624,0.214,2,-9.471,0,0.0457,0.841,0,0.701,0.3,125.149,246500,3,0
0.429,0.2,0,-12.981,0,0.031,0.924,0.0081,0.106,0.148,103.777,247827,4,0
0.473,0.413,1,-8.342,1,0.0316,0.717,0,0.0392,0.118,132.075,230417,3,0
0.441,0.225,10,-11.081,1,0.0294,0.785,0.000252,0.107,0.148,85.679,196040,4,0
0.379,0.373,3,-12.176,0,0.0309,0.895,0.0718,0.115,0.352,176.002,259253,1,0
0.247,0.176,5,-11.623,0,0.0379,0.926,0.0318,0.107,0.207,161.228,214371,3,0
0.512,0.245,2,-8.828,0,0.0338,0.851,0,0.131,0.266,93.971,178355,4,0
0.568,0.48,10,-7.126,1,0.0267,0.147,2.9e-05,0.0959,0.254,83.043,236635,4,0
0.361,0.0165,0,-27.874,1,0.0615,0.995,0.967,0.0834,0.452,114.346,144500,3,0
0.624,0.44,8,-12.74,1,0.0256,0.779,0.0386,0.1,0.265,99.994,309960,4,0
0.608,0.307,5,-10.859,0,0.0285,0.749,0.000252,0.156,0.505,99.938,189794,4,0
0.585,0.397,7,-9.847,0,0.0528,0.782,0,0.269,0.226,86.837,225790,4,0
0.412,0.477,9,-9.381,0,0.029,0.0542,0.798,0.0975,0.141,75.302,214680,4,0
0.495,0.343,6,-9.947,0,0.0333,0.819,0.00119,0.107,0.472,87.631,192189,4,0
0.4,0.564,10,-7.444,1,0.0523,0.693,0,0.0863,0.483,99.269,211240,4,0
0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,280757,4,0
0.644,0.299,5,-11.782,1,0.0338,0.351,0.0434,0.095,0.0384,120.107,207416,4,0
0.237,0.412,4,-11.384,1,0.0299,0.0417,0.451,0.107,0.364,186.955,303297,4,0
0.415,0.402,7,-9.063,1,0.0354,0.556,0.0677,0.198,0.237,144.033,295569,4,0
0.716,0.146,5,-14.821,1,0.0316,0.935,0,0.109,0.276,99.918,202631,4,0
0.401,0.535,0,-11.09,1,0.0407,0.889,0.00667,0.116,0.436,146.515,253013,4,0
0.653,0.328,11,-9.82,0,0.0451,0.815,0,0.114,0.501,144.966,234213,3,0
0.519,0.228,9,-10.922,0,0.036,0.861,0,0.102,0.398,175.367,226457,4,0
0.394,0.151,3,-16.748,1,0.0359,0.976,0.739,0.0664,0.31,178.051,160240,4,0
0.586,0.237,10,-11.676,0,0.049,0.979,7.49e-05,0.0921,0.366,126.751,214174,4,0
0.494,0.214,7,-11.041,1,0.0363,0.92,1.07e-05,0.107,0.35,125.981,196819,3,0
0.384,0.375,7,-6.626,1,0.0327,0.834,0,0.287,0.408,89.464,182000,4,0
0.656,0.334,9,-13.682,1,0.0414,0.757,0.389,0.192,0.22,120.038,242333,4,0
0.487,0.236,9,-9.875,0,0.0357,0.856,0,0.106,0.215,139.849,251961,4,0
0.475,0.318,0,-10.931,1,0.028,0.863,0.000135,0.0822,0.258,93.49,183867,4,0
0.521,0.329,7,-11.349,1,0.0317,0.75,0,0.122,0.282,84.888,209920,4,0
0.466,0.213,9,-13.168,0,0.116,0.287,0.00464,0.115,0.155,75.015,250480,4,0
0.665,0.607,1,-8.201,1,0.0355,0.702,0.000448,0.108,0.131,130.989,309240,4,0
0.685,0.475,5,-9.32,1,0.0316,0.427,7.34e-06,0.0664,0.253,100.094,247053,4,0
0.333,0.262,2,-7.551,1,0.0361,0.915,1.31e-06,0.0889,0.156,106.216,269566,4,0
0.73,0.189,11,-11.111,0,0.0349,0.848,0,0.119,0.177,111.066,241093,4,0
0.453,0.317,4,-8.464,1,0.0272,0.769,4.45e-05,0.11,0.101,78.169,307707,4,0
0.702,0.258,9,-8.781,1,0.0435,0.701,0.00208,0.178,0.0756,115.071,218341,4,0
0.334,0.397,7,-7.993,1,0.0283,0.558,0.0781,0.126,0.0351,92.291,273107,4,0
0.68,0.446,7,-6.039,1,0.0281,0.256,0,0.0515,0.339,125.863,216373,4,0
0.459,0.403,8,-8.992,1,0.0328,0.665,0.00012,0.116,0.181,134.916,294200,3,0
0.339,0.551,1,-8.06,1,0.0274,0.0879,0.105,0.0865,0.353,98.473,226796,3,0
0.354,0.415,9,-6.578,1,0.0289,0.797,0,0.107,0.421,175.537,192545,4,0
0.259,0.358,7,-8.017,1,0.0354,0.833,3.68e-05,0.0857,0.199,172.406,230139,4,0
0.474,0.333,0,-12.727,1,0.0581,0.889,0.126,0.0955,0.137,69.998,199400,4,0
0.665,0.315,0,-15.247,1,0.0273,0.748,0.00538,0.102,0.163,104.953,193111,4,0
0.712,0.327,6,-13.86,0,0.0304,0.162,0.0787,0.109,0.113,119.983,309591,4,0
0.656,0.349,0,-6.841,1,0.0289,0.784,0,0.138,0.289,118.026,232500,4,0
0.443,0.295,11,-6.433,0,0.0446,0.872,1.97e-06,0.105,0.303,114.558,219760,4,0
0.296,0.392,4,-12.987,0,0.0311,0.784,0.413,0.126,0.275,84.359,218960,4,0
0.658,0.336,3,-8.935,0,0.0624,0.751,0,0.11,0.49,91.676,171611,4,0
0.611,0.556,1,-7.31,1,0.056,0.399,0.000228,0.122,0.23,125.979,241173,4,0
0.705,0.473,1,-11.151,0,0.028,0.277,0.0037,0.107,0.425,100.005,212679,3,0
0.648,0.458,5,-15.169,1,0.0311,0.864,0.0944,0.366,0.0848,119.96,274693,4,0
0.694,0.507,9,-7.957,1,0.0486,0.34,9.22e-05,0.21,0.752,115.471,236911,4,0
0.477,0.255,7,-11.223,0,0.0349,0.872,0.0754,0.141,0.179,77.513,223264,4,0
0.516,0.179,10,-10.777,1,0.04,0.904,0.00109,0.103,0.0915,128.582,247546,5,0
0.604,0.224,10,-11.118,0,0.113,0.925,0,0.134,0.326,84.109,172061,4,0
