@relation data

@attribute danceability numeric
@attribute energy numeric
@attribute key numeric
@attribute loudness numeric
@attribute mode numeric
@attribute speechiness numeric
@attribute acousticness numeric
@attribute instrumentalness numeric
@attribute liveness numeric
@attribute valence numeric
@attribute tempo numeric
@attribute duration_ms numeric
@attribute time_signature numeric
@attribute featured numeric

@data
0.703,0.586,11,-4.587,0,0.212,0.458,0,0.154,0.264,149.736,158947,4,0
0.388,0.936,4,-4.223,0,0.0589,0.000166,0.205,0.387,0.507,158.039,290547,4,0
0.863,0.584,11,-4.785,0,0.279,0.122,0,0.0707,0.698,94,178080,4,0
0.444,0.924,2,-3.828,0,0.0572,0.000196,0,0.0663,0.225,141.966,197080,4,0
0.553,0.526,4,-12.214,0,0.103,0.828,0.0747,0.118,0.258,125.962,233595,4,0
0.745,0.64,7,-6.095,1,0.0342,0.316,0.000007,0.0804,0.899,101.025,223880,4,0
0.724,0.511,6,-7.224,1,0.056,0.246,0,0.29,0.652,99.997,184063,4,0
0.567,0.681,1,-8.296,1,0.0371,0.239,0.937,0.0866,0.21,124.068,135453,4,0
0.71,0.405,11,-9.8,1,0.0493,0.429,0,0.097,0.383,129.392,242722,4,0
0.476,0.401,2,-11.902,0,0.0772,0.825,0.00215,0.218,0.234,179.991,163333,4,0
0.691,0.732,5,-3.715,0,0.0294,0.0326,0,0.0608,0.477,97.949,258293,3,0
0.738,0.953,1,-4.781,1,0.216,0.0388,0.0146,0.214,0.483,128.069,178125,4,0
0.543,0.908,2,-6.392,0,0.127,0.399,0.00696,0.298,0.567,108.075,193327,4,0
0.7,0.574,4,-6.144,0,0.118,0.142,0,0.336,0.255,88.928,199280,4,0
0.784,0.43,1,-10.246,1,0.0876,0.00188,0.033,0.0988,0.159,140.042,123697,4,0
0.559,0.619,7,-8.925,1,0.0338,0.688,0.137,0.131,0.133,99.741,163387,4,0
0.644,0.872,7,-4.935,0,0.0429,0.0113,0.000489,0.0878,0.744,82.489,202200,4,0
0.803,0.659,1,-5.315,1,0.038,0.0132,0.0611,0.194,0.745,104.01,194907,4,0
0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852,4,0
0.293,0.431,7,-7.916,1,0.0314,0.785,0.000632,0.264,0.314,178.145,209173,4,0
0.791,0.506,9,-6.817,1,0.107,0.0578,0.000404,0.103,0.182,110.035,253080,4,0
0.622,0.625,4,-11.093,0,0.0293,0.749,0.443,0.145,0.589,81.036,251970,4,0
0.639,0.665,9,-6.093,0,0.0279,0.155,0.00325,0.274,0.674,152.052,303293,4,0
0.685,0.641,5,-6.3,1,0.0306,0.0697,0.01,0.0985,0.912,120.057,244093,4,0
0.592,0.743,5,-3.979,1,0.0942,0.121,0,0.0969,0.694,157.97,154093,4,0
0.335,0.731,2,-11.024,1,0.0677,0.625,0.87,0.479,0.127,120.129,169970,4,0
0.59,0.601,2,-10.697,1,0.027,0.734,0.938,0.0925,0.755,116.009,315771,4,0
0.255,0.926,9,-6.55,1,0.245,0.0616,0.91,0.247,0.0359,69.381,133707,5,0
0.393,0.446,11,-7.807,1,0.0296,0.252,0,0.191,0.398,180.219,191187,3,0
0.627,0.565,8,-6.813,0,0.259,0.0379,0.000103,0.0978,0.746,152.972,176536,4,0
0.693,0.649,6,-5.158,0,0.387,0.0107,0.000019,0.15,0.325,183.917,244733,4,0
0.529,0.353,6,-12.072,1,0.0443,0.859,0,0.12,0.485,125.124,142640,4,0
0.74,0.872,7,-3.482,1,0.12,0.0441,0,0.26,0.467,102.019,221400,4,0
0.605,0.688,11,-5.042,0,0.0325,0.00122,0.0036,0.277,0.773,135.936,233485,4,0
0.658,0.942,7,-3.098,0,0.0538,0.00516,0.000086,0.325,0.896,134.967,196533,4,0
0.564,0.586,10,-7.262,0,0.385,0.225,0,0.162,0.661,106.675,243035,5,0
0.567,0.526,8,-7.32,1,0.365,0.101,0,0.107,0.223,154.193,201867,4,0
0.907,0.552,6,-7.908,0,0.21,0.153,0,0.53,0.851,119.978,170351,4,0
0.44,0.641,6,-5.815,1,0.12,0.485,0,0.191,0.49,143.597,200367,5,0
0.818,0.617,0,-3.835,1,0.0542,0.00158,0.0036,0.23,0.315,148.99,170000,4,0
0.743,0.69,10,-5.562,0,0.0391,0.241,0.00055,0.21,0.702,96.769,200000,4,0
0.728,0.484,1,-6.997,1,0.0282,0.365,0.000078,0.126,0.717,131.984,226627,4,0
0.697,0.649,11,-4.764,0,0.0357,0.403,0,0.084,0.203,130.012,134785,4,0
0.639,0.794,7,-5.896,1,0.0286,0.21,0.000032,0.118,0.402,125.021,213613,4,0
0.716,0.74,0,-4.515,1,0.0398,0.0135,0.00481,0.301,0.646,112.002,235888,4,0
0.629,0.534,6,-9.054,0,0.0267,0.437,0.000003,0.328,0.649,124.964,147027,4,0
0.649,0.607,11,-8.756,0,0.1,0.0206,0.000598,0.13,0.064,115.93,293152,4,0
0.631,0.764,8,-5.135,1,0.0334,0.0221,0.0149,0.0774,0.742,104.029,172133,4,0
0.647,0.426,10,-10.462,0,0.0376,0.537,0.000018,0.0857,0.0987,127.983,325323,4,0
0.682,0.662,7,-5.782,1,0.0398,0.261,0,0.115,0.171,159.926,144000,4,0
0,0.258,3,-11.957,0,0,0.565,0,0.109,0,0,11969,0,0
0.738,0.472,9,-7.977,1,0.0279,0.469,0.0107,0.151,0.628,110.995,217799,4,0
0.522,0.526,9,-10.105,0,0.0383,0.394,0.879,0.122,0.0687,113.661,183013,4,0
0.701,0.796,6,-5.23,0,0.295,0.474,0,0.3,0.679,94.782,159689,4,0
0.807,0.414,4,-8.044,0,0.482,0.0888,0.206,0.11,0.328,173.889,154600,4,0
0.383,0.221,7,-12.38,1,0.0866,0.863,0,0.141,0.193,97.912,147240,4,0
0.883,0.587,8,-4.303,1,0.266,0.0698,0.000018,0.206,0.503,135.009,140000,4,0
0.579,0.231,10,-23.311,0,0.068,0.959,0.366,0.357,0.39,120.102,70173,4,0
0.556,0.81,9,-5.972,0,0.0336,0.325,0.623,0.13,0.158,110.011,279480,4,0
0.545,0.927,4,-1.881,1,0.0537,0.0345,0.000012,0.164,0.818,80.003,193094,4,0
0.445,0.303,2,-12.746,1,0.0289,0.847,0.0144,0.0948,0.108,84.825,223093,4,0
0.696,0.581,9,-8.829,0,0.0337,0.103,0.565,0.11,0.254,119.992,294818,4,0
0.707,0.622,9,-9.608,1,0.0473,0.64,0.329,0.1,0.412,119.032,213467,4,0
0.698,0.15,7,-13.646,1,0.0476,0.712,0,0.301,0.539,148.141,144466,4,0
0.436,0.397,0,-8.66,1,0.0598,0.37,0,0.093,0.424,94.4,193053,3,0
0.837,0.488,8,-10.605,0,0.266,0.288,0.000003,0.087,0.558,140.052,216000,4,0
0.677,0.465,11,-8.543,0,0.0531,0.084,0.000098,0.0996,0.432,135.954,199024,4,0
0.608,0.476,11,-7.038,1,0.0494,0.644,0.000105,0.0964,0.529,96.11,150787,4,0
0.497,0.894,5,-4.273,0,0.305,0.0145,0,0.207,0.712,156.401,203987,4,0
0.545,0.865,6,-2.601,0,0.0522,0.0724,0.000005,0.919,0.332,89.992,205333,4,0
0.392,0.752,7,-7.338,1,0.0337,0.000847,0.891,0.152,0.555,157.983,167518,4,0
0.521,0.294,9,-13.383,0,0.309,0.913,0.000073,0.148,0.542,82.265,96133,4,0
0.558,0.797,8,-3.89,0,0.0739,0.193,0,0.399,0.368,139.992,233986,4,0
0.613,0.793,4,-6.798,1,0.0279,0.00347,0.767,0.254,0.787,106.072,217000,4,0
0.729,0.485,7,-6.925,1,0.0363,0.573,0,0.32,0.45,119.999,131173,4,0
0.534,0.403,9,-13.604,0,0.0278,0.715,0.767,0.102,0.119,114.983,330980,4,0
0.722,0.638,7,-6.101,1,0.0829,0.562,0.00329,0.098,0.417,168.009,183929,4,0
0.634,0.516,8,-6.05,1,0.0373,0.4,0,0.142,0.769,153.831,192053,4,0
0.529,0.646,9,-4.371,1,0.0822,0.645,0,0.134,0.405,145.568,225053,4,0
0.431,0.205,11,-14.08,0,0.379,0.892,0.000028,0.391,0.326,207.573,133474,3,0
0.715,0.673,0,-6.806,1,0.333,0.215,0.000069,0.327,0.213,96.984,192519,4,0
0.684,0.791,5,-4.435,1,0.309,0.0939,0,0.359,0.529,153.992,236948,4,0
0.677,0.573,7,-9.359,1,0.105,0.108,0,0.0942,0.663,139.977,118427,4,0
0.43,0.36,0,-8.909,1,0.036,0.905,0,0.0967,0.247,97.852,216606,4,0
0.703,0.788,1,-4.485,0,0.0812,0.0936,0.000259,0.091,0.538,100.06,188089,4,0
0.29,0.773,1,-5.421,1,0.0484,0.182,0.000276,0.103,0.397,193.917,165493,4,0
0.799,0.509,0,-9.307,1,0.187,0.363,0.00108,0.0991,0.371,76.008,142173,4,0
0.892,0.451,0,-9.393,1,0.141,0.102,0.000222,0.0816,0.468,111.988,245998,4,0
0.206,0.373,3,-13.569,0,0.0483,0.937,0.98,0.0767,0.0353,125.933,130373,5,0
0.693,0.869,4,-5.644,0,0.349,0.123,0.000002,0.155,0.651,80.886,179944,4,0
0.639,0.332,5,-11.482,1,0.378,0.64,0,0.0518,0.866,83.306,259227,4,0
0.412,0.269,7,-12.283,1,0.0312,0.778,0.000009,0.0983,0.239,92.121,243173,4,0
0.368,0.45,0,-8.758,1,0.0297,0.895,0.00831,0.126,0.346,89.831,195173,4,0
0.632,0.162,0,-9.982,1,0.0369,0.871,0,0.11,0.279,113.098,165250,4,0
0.752,0.827,2,-3.422,1,0.0607,0.0605,0,0.303,0.677,108.006,221853,4,0
0.537,0.491,0,-8.153,1,0.0243,0.4,0.409,0.122,0.143,84.001,241841,4,0
0.848,0.509,1,-7.47,1,0.387,0.095,0,0.11,0.481,119.98,250016,4,0
0.666,0.629,6,-3.88,0,0.0353,0.029,0,0.0803,0.201,117.996,225747,3,0
0.431,0.912,11,-2.759,1,0.0596,0.000131,0.000002,0.294,0.48,105.039,176960,4,0
0.541,0.237,6,-12.866,0,0.034,0.839,0.000169,0.0731,0.172,120.382,207200,3,0
0.917,0.786,11,-4.921,0,0.208,0.0403,0,0.195,0.441,143.038,224903,4,0
0.481,0.691,5,-4.751,1,0.031,0.52,0.91,0.28,0.34,143.36,177862,3,0
0.376,0.173,3,-11.575,1,0.0384,0.926,0,0.104,0.19,199.98,175204,4,0
0.804,0.496,5,-6.359,1,0.117,0.177,0.000018,0.176,0.451,95.015,218573,4,0
0.184,0.997,2,-1.538,1,0.19,0.000573,0.925,0.515,0.124,83.95,107053,4,0
0.414,0.971,9,-3.563,1,0.123,0.00287,0.00356,0.347,0.582,157.93,111200,4,0
0.297,0.306,9,-8.376,0,0.0423,0.925,0.00121,0.11,0.315,179.756,160000,3,0
0.283,0.623,7,-8.123,1,0.0441,0.169,0.000041,0.0672,0.0653,99.99,159544,4,0
0.569,0.378,11,-12.359,0,0.413,0.337,0.000087,0.128,0.0617,80.428,183265,4,0
0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467,4,0
0.739,0.601,8,-10.829,1,0.0601,0.0716,0,0.153,0.276,118.028,163960,4,0
0.627,0.615,7,-6.599,0,0.0383,0.0487,0.000204,0.332,0.475,132.962,151573,4,0
0.534,0.901,9,-5.074,1,0.0686,0.0731,0.00002,0.188,0.561,150.017,181533,4,0
0.639,0.545,0,-9.826,1,0.0339,0.303,0.0929,0.106,0.524,149.853,221515,4,0
0.782,0.665,0,-7.463,1,0.0635,0.0475,0.000028,0.214,0.44,119.968,216907,4,0
0.488,0.831,9,-6.263,1,0.0375,0.00011,0.00488,0.111,0.257,140.032,294000,4,0
0.596,0.715,8,-5.478,0,0.215,0.523,0,0.178,0.629,97.58,209627,4,0
0.833,0.549,5,-7.215,0,0.22,0.002,0.000002,0.133,0.328,175.954,262328,4,0
0.312,0.0866,1,-14.007,1,0.0408,0.98,0.917,0.175,0.0388,127.405,157715,4,0
0.732,0.728,10,-6.424,1,0.0872,0.281,0.000003,0.374,0.806,100.999,159893,4,0
0.52,0.458,3,-7.9,1,0.0271,0.295,0.000066,0.0854,0.177,112.013,260373,4,0
0.569,0.659,0,-6.839,1,0.083,0.198,0.00618,0.142,0.612,167.893,227330,4,0
0.808,0.624,5,-5.538,1,0.0711,0.139,0.000003,0.127,0.763,127.048,193727,4,0
0.47,0.797,2,-4.342,1,0.0421,0.237,0,0.0787,0.433,156.052,200867,4,0
0.723,0.361,5,-8.517,0,0.08,0.0868,0.000003,0.577,0.212,128.038,180240,4,0
0.879,0.491,11,-7.459,0,0.339,0.013,0,0.112,0.224,152.008,182440,4,0
0.541,0.894,5,-3.865,1,0.0498,0.00454,0.875,0.225,0.535,110.045,242303,3,0
0.56,0.818,9,-4.622,0,0.0316,0.00126,0.000007,0.295,0.36,80.781,253008,4,0
0.491,0.496,7,-7.209,0,0.0267,0.611,0,0.204,0.131,101.928,207320,3,0
0.672,0.829,6,-5.078,1,0.268,0.194,0,0.802,0.85,84.019,189141,4,0
0.826,0.834,1,-5.856,0,0.104,0.012,0.0133,0.12,0.902,122.992,194627,4,0
0.68,0.597,4,-7.198,0,0.0304,0.0122,0.000599,0.114,0.3,120.052,200000,4,0
0.829,0.694,0,-6.465,1,0.0454,0.0391,0.000342,0.343,0.779,110.02,215587,4,0
0.479,0.688,0,-4.045,1,0.0278,0.0239,0.000551,0.109,0.276,147.963,176680,4,0
0.514,0.28,4,-15.1,1,0.0286,0.586,0.484,0.167,0.146,82.014,165853,4,0
0.552,0.402,11,-7.431,1,0.0262,0.676,0,0.0928,0.382,103.313,193200,4,0
0.753,0.468,2,-12.754,1,0.0313,0.262,0.026,0.108,0.0629,108.074,219350,4,0
0.632,0.428,7,-8.428,1,0.029,0.434,0.000026,0.147,0.19,118.019,275920,4,0
0.594,0.948,7,-5.381,0,0.0821,0.007,0.00051,0.218,0.3,135.041,329840,4,0
0.285,0.787,9,-3.641,0,0.036,0.0145,0.00043,0.817,0.636,175.693,183227,4,0
0.744,0.478,1,-6.295,0,0.0524,0.31,0,0.107,0.247,122.033,208520,4,0
0.462,0.397,9,-12.706,1,0.0722,0.697,0.000004,0.334,0.264,79.773,265253,4,0
0.799,0.554,6,-6.85,0,0.0922,0.153,0,0.198,0.533,150.051,198800,4,0
0.379,0.352,7,-11.206,1,0.0316,0.922,0.00162,0.202,0.293,131.897,257413,4,0
0.365,0.867,9,-5.683,0,0.0716,0.000803,0.000005,0.0755,0.257,183.912,230027,4,0
0.532,0.616,10,-7.074,0,0.0328,0.186,0,0.0928,0.292,101.883,223147,4,0
0.764,0.611,11,-6.514,0,0.0543,0.0306,0.000011,0.167,0.12,109.826,274084,4,0
0.341,0.432,8,-13.481,1,0.0599,0.139,0.000295,0.11,0.252,144.217,247253,4,0
0.71,0.856,4,-4.222,1,0.0319,0.389,0.00003,0.0984,0.891,144.992,182133,4,0
0.789,0.771,8,-5.191,0,0.0581,0.18,0,0.336,0.5,122.966,166533,4,0
0.451,0.441,0,-11.375,1,0.0311,0.111,0.00265,0.184,0.709,209.864,251929,4,0
0.37,0.855,8,-3.232,0,0.29,0.00354,0,0.372,0.65,185.791,178116,4,0
0.786,0.641,11,-8.296,0,0.105,0.0468,0.000766,0.219,0.492,134.934,200261,4,0
0.364,0.417,2,-7.899,0,0.0318,0.0566,0.000018,0.0822,0.18,120.065,226827,4,0
0.31,0.932,11,-4.764,0,0.262,0.000261,0.000004,0.349,0.304,135.944,222560,4,0
0.647,0.565,6,-9.588,0,0.12,0.191,0,0.176,0.393,145.942,184802,4,0
0.806,0.631,5,-7.626,0,0.504,0.019,0,0.0878,0.505,173.963,157283,4,0
0.538,0.691,0,-5.759,1,0.0269,0.123,0.000012,0.111,0.15,148.088,219770,4,0
0.363,0.352,0,-10.116,1,0.0333,0.857,0.0926,0.253,0.0523,121.786,168975,4,0
0.51,0.632,9,-6.718,0,0.0284,0.0287,0.00374,0.229,0.208,132.062,221916,4,0
0.67,0.755,11,-6.275,0,0.0352,0.512,0.000002,0.112,0.731,115.123,222453,4,0
0.83,0.657,2,-6.123,1,0.293,0.0377,0,0.229,0.409,156.996,136345,4,0
0.828,0.465,4,-8.07,0,0.238,0.528,0.000084,0.43,0.629,119.941,182004,4,0
0.666,0.636,1,-8.914,1,0.0549,0.281,0.0123,0.101,0.379,101.979,220726,4,0
0.759,0.579,6,-7.148,0,0.138,0.327,0,0.0809,0.116,82.521,209923,4,0
0.655,0.869,1,-4.344,0,0.212,0.137,0.000024,0.312,0.0815,135.763,140133,4,0
0.481,0.494,0,-7.625,1,0.0545,0.245,0.0357,0.118,0.0731,89.07,238773,4,0
0.757,0.73,7,-6.304,1,0.187,0.0348,0.000062,0.136,0.451,90.013,189533,4,0
0.741,0.428,10,-7.507,0,0.303,0.766,0,0.125,0.494,87.539,215547,4,0
0.654,0.606,2,-8.576,1,0.0717,0.0991,0.000056,0.31,0.358,90.058,184667,4,0
0.752,0.703,5,-3.417,0,0.213,0.144,0,0.325,0.641,149.988,262400,4,0
0.419,0.42,0,-12.91,0,0.0459,0.766,0.00213,0.122,0.382,173.827,261600,4,0
0.418,0.606,8,-8.378,1,0.0337,0.00241,0.0372,0.169,0.169,99.84,251320,4,0
0.702,0.522,1,-10.044,0,0.425,0.862,0,0.109,0.259,104.084,232467,4,0
0.772,0.583,9,-9.358,0,0.238,0.0945,0.000014,0.106,0.257,100.042,205560,4,0
0.59,0.862,1,-5.313,1,0.321,0.00993,0,0.236,0.889,149.924,164453,4,0
0.426,0.284,2,-15.492,1,0.0616,0.406,0.00335,0.362,0.311,112.039,268597,4,0
0.368,0.979,4,-2.925,1,0.09,0.00852,0.000006,0.331,0.413,172.035,152213,4,0
0.653,0.419,9,-7.486,1,0.0414,0.293,0,0.111,0.366,98.983,183640,4,0
0.668,0.65,0,-5.493,1,0.0296,0.115,0,0.251,0.563,119.954,246133,3,0
0.726,0.752,7,-7.401,0,0.0931,0.0529,0.145,0.201,0.174,128.035,195454,4,0
0.512,0.854,5,-5.887,1,0.0456,0.00341,0.43,0.483,0.589,151.058,276480,4,0
0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,229760,4,0
0.392,0.597,10,-7.363,1,0.0308,0.00768,0.000157,0.0587,0.175,155.974,339240,4,0
0.551,0.819,2,-4.024,1,0.0369,0.0264,0,0.062,0.575,103.302,230733,4,0
0.465,0.939,11,-5.279,0,0.366,0.00936,0,0.0982,0.662,83.094,218360,4,0
0.656,0.767,5,-5.051,0,0.0957,0.0333,0.00437,0.517,0.701,108.954,211956,4,0
0.562,0.628,11,-7.99,1,0.0316,0.334,0.000043,0.0775,0.621,80.966,218033,4,0
0.551,0.614,7,-4.808,1,0.041,0.239,0,0.771,0.769,120.675,196000,4,0
0.483,0.412,7,-8.461,1,0.0402,0.737,0,0.116,0.247,170.163,203569,3,0
0.695,0.716,5,-5.686,0,0.1,0.173,0,0.13,0.513,98.028,211120,4,0
0.702,0.614,0,-4.385,1,0.0786,0.134,0.00391,0.173,0.047,155.173,210590,4,0
0.712,0.733,2,-4.644,0,0.221,0.472,0,0.133,0.76,79.995,243872,4,0
0.487,0.759,10,-6.404,0,0.0866,0.00591,0.000013,0.248,0.093,88.941,184520,4,0
0.47,0.325,11,-9.419,1,0.0287,0.794,0.0812,0.126,0.106,119.942,234642,4,0
0.643,0.904,0,-3.694,1,0.0739,0.0776,0,0.189,0.481,103.028,195419,4,0
0.816,0.608,5,-9.89,1,0.0416,0.512,0.0107,0.087,0.712,119.97,223886,4,0
0.719,0.278,0,-11.499,1,0.0338,0.785,0.000087,0.0917,0.237,82.091,178973,4,0
0.556,0.509,9,-11.967,1,0.0303,0.325,0.0304,0.0432,0.0686,109.184,218043,4,0
0.341,0.346,0,-12.44,1,0.0411,0.552,0.000016,0.34,0.161,73.493,260200,4,0
0.666,0.81,11,-7.113,0,0.0803,0.596,0.0522,0.26,0.613,119.987,224187,4,0
0.567,0.697,9,-6.39,0,0.157,0.0127,0,0.122,0.462,127.83,182920,4,0
0.447,0.534,4,-5.742,0,0.0293,0.258,0.000015,0.112,0.18,146.702,220933,4,0
0.642,0.188,9,-14.36,0,0.0697,0.0799,0,0.0735,0.137,119.503,116061,4,0
0.877,0.694,7,-5.673,1,0.115,0.166,0.000001,0.085,0.944,124.213,210787,4,0
0.601,0.491,0,-6.173,0,0.0263,0.342,0.000579,0.105,0.5,127.895,244084,3,0
0.667,0.871,0,-4.905,0,0.0343,0.00569,0.00655,0.165,0.187,128.042,201560,4,0
0.447,0.707,9,-8.873,0,0.0908,0.291,0.672,0.504,0.32,125.801,210197,4,0
0.91,0.406,0,-9.282,1,0.0589,0.781,0.00923,0.108,0.666,119.995,205827,4,0
0.598,0.776,9,-5.19,1,0.0678,0.103,0.000007,0.0822,0.434,147.939,221160,4,0
0.404,0.96,0,-3.694,1,0.0556,0.000007,0.000203,0.228,0.662,167.84,158027,4,0
0.472,0.206,0,-8.934,1,0.101,0.927,0,0.243,0.395,67.7,67501,3,0
0.631,0.531,9,-4.368,0,0.0303,0.326,0,0.102,0.397,119.986,237503,3,0
0.256,0.993,9,-2.756,1,0.339,0.000949,0.266,0.695,0.135,109.203,138173,4,0
0.781,0.682,0,-5.9,1,0.0747,0.407,0.000003,0.0859,0.728,101.998,180154,4,0
0.511,0.161,8,-11.773,1,0.0817,0.691,0.000277,0.0986,0.169,147.511,107400,4,0
0.636,0.514,11,-8.297,1,0.0391,0.796,0.00235,0.104,0.233,146,216661,4,0
0.188,0.0637,11,-18.989,1,0.0388,0.973,0.913,0.146,0.0425,73.109,49507,4,0
0.564,0.451,0,-9.224,1,0.0273,0.214,0.00026,0.0913,0.173,93.038,244181,4,0
0.544,0.854,4,-4.968,0,0.0289,0.00245,0.000001,0.249,0.436,91.966,178987,4,0
0.605,0.719,3,-7.466,1,0.0493,0.00401,0.00234,0.34,0.5,120.028,144480,4,0
0.589,0.784,9,-7.041,1,0.409,0.13,0,0.185,0.721,83.794,226462,4,0
0.463,0.273,10,-12.203,1,0.0416,0.898,0.000018,0.858,0.39,142.069,192093,4,0
0.738,0.689,7,-6.53,1,0.0889,0.248,0,0.0817,0.756,91.987,206605,4,0
0.822,0.547,10,-12.486,0,0.062,0.0148,0.111,0.0819,0.338,118.994,358115,4,0
0.425,0.51,0,-10.919,1,0.0409,0.846,0.161,0.118,0.083,129.777,380551,4,0
0.601,0.583,1,-5.267,0,0.0316,0.0169,0.000007,0.298,0.476,119.969,207305,4,0
0.654,0.617,2,-7.361,1,0.197,0.053,0,0.132,0.143,117.882,261538,4,0
0.364,0.234,4,-13.285,0,0.0331,0.893,0.00178,0.24,0.104,118.628,216253,4,0
0.865,0.612,4,-6.316,1,0.384,0.0487,0,0.157,0.607,165.023,163824,4,0
0.534,0.684,11,-7.874,0,0.717,0.164,0,0.499,0.338,170.416,195720,4,0
0.504,0.783,11,-7.024,1,0.0872,0.18,0,0.102,0.456,117.177,266720,4,0
0.744,0.72,5,-8.815,0,0.284,0.0817,0,0.575,0.717,124.005,223019,4,0
0.53,0.852,7,-5.187,1,0.0316,0.00221,0.000153,0.0938,0.197,128.014,198311,4,0
0.617,0.614,9,-8.407,0,0.04,0.224,0.146,0.171,0.374,119.984,248267,4,0
0.699,0.713,9,-5.507,0,0.0594,0.04,0.000003,0.294,0.354,121.993,205920,4,0
0.536,0.647,6,-6.823,0,0.035,0.0268,0.0398,0.141,0.34,159.941,195375,4,0
0.743,0.804,10,-7.652,0,0.3,0.0118,0,0.0935,0.61,94.982,131396,4,0
0.598,0.491,6,-9.191,1,0.311,0.578,0,0.275,0.437,99.395,313640,4,0
0.522,0.529,4,-9.213,1,0.0363,0.14,0.414,0.0935,0.232,117.996,280956,4,0
0.751,0.728,1,-6.166,0,0.0538,0.255,0,0.0533,0.598,119.994,255173,4,0
0.584,0.752,7,-4.883,1,0.0954,0.297,0.0341,0.0672,0.253,139.942,193840,3,0
0.56,0.578,3,-6.674,0,0.0235,0.0725,0.428,0.167,0.239,97.988,325000,4,0
0.443,0.748,11,-15.577,1,0.777,0.871,0.000045,0.246,0.0934,103.477,75587,4,0
0.312,0.499,7,-6.282,1,0.0397,0.272,0,0.0901,0.191,148.173,273640,4,0
0.619,0.628,11,-8.307,0,0.038,0.00781,0.207,0.206,0.232,127.065,238568,4,0
0.679,0.909,2,-3.553,1,0.0461,0.0263,0,0.287,0.498,102.112,174400,4,0
0.713,0.523,6,-7.059,0,0.302,0.244,0.000087,0.0555,0.909,91.257,180950,4,0
0.541,0.758,7,-7.541,0,0.0682,0.0398,0,0.224,0.363,130.997,195221,4,0
0.594,0.617,7,-8.66,1,0.0456,0.42,0.199,0.359,0.518,97,276080,4,0
0.607,0.767,11,-4.724,1,0.0238,0.0779,0.000156,0.271,0.809,94.991,209760,4,0
0.877,0.547,7,-5.705,1,0.18,0.0122,0.000015,0.028,0.687,99.034,228373,4,0
0.434,0.909,0,-3.166,1,0.0642,0.00229,0,0.268,0.643,142.919,219773,4,0
0.581,0.304,0,-11.468,1,0.0365,0.876,0.000032,0.127,0.612,115.606,58213,4,0
0.726,0.258,5,-13.158,0,0.0569,0.851,0.00126,0.106,0.281,145.643,77044,5,0
0.571,0.605,5,-7.592,0,0.0272,0.00477,0.000202,0.142,0.135,105.97,205307,4,0
0.261,0.274,0,-10.005,1,0.0372,0.797,0,0.111,0.325,80.047,219630,4,0
0.396,0.217,10,-15.268,1,0.0301,0.914,0.000027,0.107,0.351,90.617,191293,4,0
0.75,0.724,6,-4.537,1,0.0318,0.114,0.000005,0.546,0.391,120,186040,4,0
0.6,0.577,0,-9.688,1,0.0313,0.395,0.15,0.143,0.562,128.007,200359,4,0
0.198,0.397,3,-13.971,1,0.0429,0.0147,0.513,0.121,0.0395,86.788,34459,4,0
0.725,0.251,1,-9.316,1,0.0722,0.948,0,0.125,0.558,113.262,62307,1,0
0.912,0.7,0,-4.282,1,0.0663,0.299,0,0.444,0.484,138.066,188480,4,0
0.528,0.625,7,-6.963,1,0.319,0.182,0,0.213,0.353,140.66,237192,4,0
0.538,0.687,4,-7.486,1,0.321,0.609,0.000017,0.0865,0.475,158.97,245574,4,0
0.625,0.547,0,-7.746,0,0.132,0.0847,0,0.158,0.246,110.09,201132,4,0
0.59,0.961,9,-2.482,1,0.0467,0.00228,0,0.115,0.914,156.002,172973,4,0
0.498,0.0433,5,-19.942,1,0.0725,0.897,0.82,0.105,0.42,187.068,66000,4,0
0.564,0.441,4,-8.377,1,0.0305,0.808,0.000335,0.196,0.191,120.852,296600,4,0
0.716,0.818,2,-7.242,1,0.0375,0.0442,0,0.163,0.668,119.024,265848,4,0
0.726,0.488,8,-9.421,1,0.542,0.117,0,0.15,0.383,155.171,216033,4,0
0.538,0.525,5,-12.772,1,0.0363,0.898,0.0226,0.118,0.243,80.964,231360,4,0
0.727,0.506,7,-7.438,1,0.0548,0.375,0,0.104,0.271,129.054,227680,4,0
0.639,0.552,5,-7.589,1,0.0274,0.194,0.000011,0.0937,0.644,106.67,209800,4,0
0.39,0.576,6,-8.364,1,0.067,0.21,0.412,0.191,0.277,92.621,136889,3,0
0.371,0.411,4,-10.183,1,0.0297,0.906,0.0429,0.134,0.237,169.069,108147,3,0
0.807,0.619,0,-6.573,1,0.156,0.275,0,0.109,0.153,146.051,239587,4,0
0.435,0.551,1,-8.199,1,0.0462,0.48,0.000009,0.0916,0.309,84.937,313173,4,0
0.568,0.441,2,-8.87,0,0.15,0.274,0.000016,0.0603,0.417,153.294,286827,4,0
0.738,0.468,4,-9.898,0,0.125,0.0803,0.000024,0.131,0.301,77.984,209230,4,0
0.473,0.154,9,-16.374,1,0.047,0.901,0.000055,0.698,0.265,133.094,359480,4,0
0.695,0.398,2,-8.174,1,0.0817,0.0642,0.000002,0.303,0.515,93.93,224867,4,0
